问题名,问题具体内容,回答信息
将 bug 译作「蚆蛒」，将 debug 译作「揥蚆蛒」，音译兼意译，是不是很巧妙？,因为 bug 和 debug 已经属于 IT 领域专有名词，错误和除错这种词义宽泛的词语不足以准确描述其特指软件相关的含义，中文译名也「专有」一下未必…显示全部,我记得有个问题是“文字有没有恐怖谷效应”，这个题目就很适合作为例子，那五字被题主强行堆成词，一看就莫名烦恶难受，有一种强烈的不舒服的感觉。
被公司卸磨杀驴能把代码删除吗？,无详细描述,删除代码违法，但删除代码的注释不违法。 删除代码违法，但使用奇怪的函数名不违法。 删除代码违法，但调用乱七八糟的库不违法。 删除代码违法，但加入无用的代码不违法。
被公司卸磨杀驴能把代码删除吗？,无详细描述,想反抗又不敢反抗的时候 可以试着加倍努力干烂活，撸起袖子加油干.....烂活 态度一定要端正，水平一定要稀烂 —— 我当年实习的时候，领导敢7点之后打我电话，我就敢10点打回去向他请示 他敢10点给我打电话，我就凌晨1点给他回
被公司卸磨杀驴能把代码删除吗？,无详细描述,删除代码你什么也得不到，除了泄愤外屁用没有 不如在代码里埋点雷，最后还得请你回来修，要么就花大价钱重构 注释里面可以下毒，原则就是把注释写的没有参考价值，可以不按照代码实际功能来写注释，或者把注释里的参数名称调换一下，最好再夹杂大量正确的废话，增加阅读难度 活用变量闭包，闭包内外变量名称尽可能用一样的，这样整个代码就会看起来逻辑极其混乱难以分析，配合注释下毒就算尤雨溪来了都得琢磨半天 大量使用语法糖和各种简略写法，比如六七个箭头函数裹在一行里 高耦合低内聚，逼着别人必须极其谨慎的处理你的屎山 内存能不回收就不回收了，等着它内存泄漏 不写输入参数检查，只要调接口的时候参数有任何一点不对，马上崩就完事了 把关键逻辑写成一个开源库再引用的办法，引用版本号一定要写latest，离职后自己把开源库release一个会炸的新版本，等下次依赖自动升级就直接全炸 总之尽可能把你的代码写成一坨粘稠的屎山，这远比直接删代码来的更能恶心人 好吧，我还是年轻了，没想到我还能遇到更离谱的哈基神 印度外包公司的代码不但几乎完全实现了上面的部分（除了开源库他们写死了旧版本并且在cmakefiles里面下毒增加迁移难度） 同时还实现了更多的屎山 所有能复用的代码都是复制粘贴的，一个项目两套UI每套UI都有对应的一套重复的代码 注释里全tm是疑问句，以至于我怀疑这群哈基神的精神状态 全局变量左飞一个右飞一个 没有单行长度限制，不开自动换行能把带鱼屏撑出去 修bug全靠加三元运算符，一行里面四五个三元运算符 在尽可能符合给出的要求规范的情况下尽可能的用了各种不安全的设计，明文传密码，本地起服务器和webview通信还留了个远程任意执行的大雷 没有处理任何race condition但到处都是多线程，会产生114514种不同且无法复现的问题 我有时候都怀疑咖喱的原料里面是不是有见手青
被公司卸磨杀驴能把代码删除吗？,无详细描述,某个前东家有一段代码，在各种机缘巧合之下，是我直接在生产环境一气呵成写完的，除我以外没人敢动，离职六年后还有人打电话过来问我细节。 真是……太高看我了，写完不到一个月我基本就忘光了
被公司卸磨杀驴能把代码删除吗？,无详细描述,驴要明白一个道理，被卸磨杀驴后，你把面粉毁了，那买下一头驴重新磨一遍就行了。 但是你往面粉里加点脚皮屑，让老板吃，每次他吃的怪怪的，总觉得有问题，又不舍得扔了，然后一直吃。那才是最高效的报复。
被公司卸磨杀驴能把代码删除吗？,无详细描述,首先，屎山，bug，是合法的 代码写的差是合法的 代码中引用一个你自己的库(一般情况下)是合法的 写的代码先不提交是合法的 git合并时删掉一些代码也是合法的(合并代码又冲突嘛) 写代码不考虑特殊情况也是合法的 sql不防注入是合法的 域名解析源站ip是合法的 漏洞不修是合法的 多用点停止支持的库是合法的 多写点报错自动退出是合法的，什么参数错误管他什么直接报错 判断写严格点是合法的，发现问题立刻报错而且不输出问题 不写注释是合法的 什么？公司用的是1.8的jdk？没关系，用最新的jdk是合法的，直接把编译完成的代码传上去 突然又想到一个：写前端的兄弟们，用webpack来格式化代码如何～ 但你恶意删代码 1.(可能)没有效果，gitsvn直接恢复 2.如果删掉无法恢复那等着公司法务吧，违法的 兄弟们评论区不看后悔一辈子
被公司卸磨杀驴能把代码删除吗？,无详细描述,劝开公司的，对各种技术人员好一点， 如果你用maya，这两年估计你遇到过， 有一个病毒，中招就会现实这个： 程序员要是泄愤，删代码并不是好主意， 在代码中加东西才是好方法。
被公司卸磨杀驴能把代码删除吗？,无详细描述,在我任职的第一家公司，我只要认认真真写代码，公司多少会损失点什么
有哪些顶级水平的中国程序员？,希望写上名字，代表作，特点，轶事。（注：程序员既可以是在中国的，也包括中国人在国外工作的）,"ACM世界冠军陆靖，现就职阿里云，为人十分低调，公司内号称“人肉逻辑机”，他做事不轻易动手，深思熟虑后开干，一气呵成，鲜有编译错误。遇到搞不定的代码找他时，他就看代码，不调试，一遍一遍看代码，然后指出某行代码有错误。我们都觉得他看代码的时候大脑其实就是多核CPU，在一次又一次的运行代码。某次代码遇到bug,良久无策和另外一个同事打电话问他，他在电话里说你们检查下某个cpp文件的780行左右，是否参数传递有问题，一查果不其然，问他是否在电脑边，他说不在，在肯德基吃饭，众人大惊之下去git blame,发现这代码他8个月前提交过。特别聪明的本身少见，特别聪明而且记忆力超强的更是凤毛麟角。 他有一个爱好是看日本动画片，为此自学日语，最后能和日本人正常沟通，参与字幕组做翻译。 好多人留言问他的情况，这里统一补充答复，他是我见过的最纯粹自由的人，对钱，对名誉毫无兴趣，对别人怎么看他也不在乎，只对挑战性的问题有浓厚的兴趣和异于常人的专注。"
有哪些顶级水平的中国程序员？,希望写上名字，代表作，特点，轶事。（注：程序员既可以是在中国的，也包括中国人在国外工作的）,在鹅厂职级调整前，做到T5（科学家）的程序员，水平和履历都很能打。比如下面这位大佬： 吴石曾经是全球提交漏洞数量最多的个人。 他曾独自发掘超过100个Safari的CVE漏洞（“Common Vulnerabilities & Exposures”，公共漏洞和暴露）。 他曾创造过单月申报微软漏洞数量全球占比10%、独自发掘15个iOS漏洞的惊人成绩——这个数字比同期苹果自家研究人员发现漏洞（6个）的两倍还要多。 他曾发现只要给对方的QQ发送一条消息，就能够得到对方电脑的权限，进而控制对方的电脑，这对于受众巨大的QQ而言无疑是颗不定时炸弹，从此推动腾讯安全应急响应中心（TSRC）的成立。 据说初二之前吴石的数学非常差。但后来遇到良师启蒙，他对数学的兴趣一发不可收拾。高二拿了全国数学竞赛一等奖，后来考入了复旦大学数学系。 上了名校的吴石也和在座各位一样打游戏，但不是帝国时代和红警2，而是叫做“MUD”。但人家玩着玩着就黑进了游戏的服务器，并且成功修改了自己的游戏数据，从此走上了走漏洞之路。 你玩王者只想着喷队友，别人玩游戏自己开挂，这就是差距啊同学们。 *MUD（Multiple User Domain），一款上古时代的多用户虚拟空间游戏 整个大三吴石几乎都在搞计算机，他去软件公司打工，以至于几乎没有上一节课，但就是这样人家也就挂了一科。 一次偶然的机会，吴石向微软提交了可以实现系统提权的高质量漏洞，出乎他意料的是微软居然提供了奖励——要知道在当时的环境下，国内很少有公司能做到这么体面的事情。 受宠若惊的大神一发不可收拾，没多久又提交了数十个漏洞，这甚至超过了微软自家安全团队，2007年他收到了来自微软的offer。 再到后来，漏洞大牛的简历愈发丰满： 在加入KEEN Team后，吴石和队友们用两种不同的姿势搞定了 Safari，拿到了数万美金的奖金。第二年全世界的黑客用类似方法掀起了挖掘 IE 漏洞的狂潮。 2013年，腾讯抛出橄榄枝，吴石成为科恩实验室的首席科学家。2016年他带领科恩实验室团队和腾讯电脑管家组成的联合战队 Sniper 一举拿下了 Edge、Safari、Chrome，总分38分，以超越第二名13分之多的优势摘得了“世界破解大师”，比赛中所有的破解中都至少有一个吴石系统跑出来的漏洞。 当然现在更为人所知的，是他和他带领的科恩实验室团队对特斯拉的多次
有哪些顶级水平的中国程序员？,希望写上名字，代表作，特点，轶事。（注：程序员既可以是在中国的，也包括中国人在国外工作的）,破解特斯拉，腾讯安全科恩实验室公布三大安全研究成果_腾讯视频 v.qq.com/x/page/b0906vsvafc.html
